rms,peak,peak_to_peak,crest_factor,kurtosis,skewness,std,shape_factor,impulse_factor,dominant_frequency,n_peaks,band_power_0,band_power_1,band_power_2,band_power_3,condition,severity,health_status,rul
0.08098777475227843,0.16415289764829996,0.32681518345985905,2.0268848989912747,-0.9935997020711191,0.004864156119729784,0.08098770282205246,1.1847933032877127,2.401439654859854,35.15625,2,0.0005550948049419257,2.801739160462661e-06,2.8711525690044418e-06,1.3443102463946135e-06,healthy,none,healthy,1000
0.08113860593729158,0.16828926989343448,0.3335017682964601,2.0740961463338152,-0.9915277563987277,0.0001507784613009076,0.08113854365931912,1.1857753853464532,2.4594121571645733,35.15625,2,0.0005572678426722894,2.7507366876518134e-06,2.863586685960021e-06,1.424161065091702e-06,healthy,none,healthy,1000
0.08087766037697672,0.16877597506095468,0.3373946966316248,2.0868058531154023,-0.9860232606232433,-0.0037591580942160753,0.08087761120007012,1.1871420571023057,2.477334993240551,35.15625,2,0.0005532768747924492,2.7766633162874037e-06,2.93515638814111e-06,1.46524191565007e-06,healthy,none,healthy,1000
0.08090802392593174,0.17354136681264565,0.33518932533057355,2.1449215836925672,-0.98871614460877,-0.0022951227235779143,0.08090802390821838,1.1857178028063184,2.5432717074078,35.15625,2,0.0005537281617148465,2.8766232357586343e-06,2.8537887017573043e-06,1.4881609079186248e-06,healthy,none,healthy,1000
0.08105674898275943,0.16788997702391825,0.3350320972808225,2.0712646279414444,-0.9922769498507145,-0.00040257609107488486,0.08105674823612134,1.1860367621685182,2.4565959929178507,35.15625,2,0.0005556495810144599,2.926018282942435e-06,2.855335653105365e-06,1.412724126729572e-06,healthy,none,healthy,1000
0.08083970035138013,0.16337968788994872,0.32541038270488987,2.021032823968891,-0.9917917584733278,-0.0010616660526157266,0.08083958587378419,1.1850801651021272,2.3950859127058717,35.15625,2,0.0005533829528812748,2.770949319998599e-06,2.8429756563264197e-06,1.4527064776875724e-06,healthy,none,healthy,1000
0.0809976817931353,0.16674904793178158,0.3312484751168636,2.0586891407293817,-0.9883557528649605,0.0005810563218022974,0.08099724529683723,1.186428445396613,2.442487356790449,35.15625,2,0.0005557476138662809,2.9556984281690997e-06,2.8931668289501648e-06,1.4226165670504878e-06,healthy,none,healthy,1000
0.08103780600136097,0.16417346745633762,0.32664436108772354,2.025887367355188,-0.9899419073705382,-0.0036548018542305904,0.08103772416479905,1.186070875273512,2.4028460030045187,35.15625,2,0.0005560128506068313,2.847113253693304e-06,2.879443410309083e-06,1.451773123247381e-06,healthy,none,healthy,1000
0.0809563471540597,0.172278838740766,0.33772341446413723,2.1280460988799295,-0.9896935915627663,0.0042515604264935294,0.08095634554058737,1.1866673150588132,2.5252827504792275,35.15625,2,0.0005544242837859038,2.7903185931028673e-06,2.758573998294442e-06,1.4261520029335825e-06,healthy,none,healthy,1000
0.08110648313258288,0.16498203506799425,0.3287118526071615,2.034141152419369,-0.9942546319987682,-0.0034006372687097088,0.08110648019704983,1.1852465187538344,2.4109587195589697,35.15625,2,0.0005571489028751586,2.7724744032976945e-06,2.8486823689378136e-06,1.3717990685738739e-06,healthy,none,healthy,1000
0.08113494014090795,0.1792938709660862,0.3426275431412116,2.2098231742662846,-0.9883711923554013,0.0007528017474129282,0.08113493646693183,1.1863136751741128,2.62154345134876,35.15625,2,0.0005565161972230415,2.7222960959965623e-06,2.9262576231937354e-06,1.4277008565569426e-06,healthy,none,healthy,1000
0.08118993881224844,0.16932180643661254,0.3369619877810027,2.0855023284125003,-0.9852114961262357,-0.0012052896679838536,0.0811899384416299,1.1862473116310044,2.4739215304795286,35.15625,2,0.0005571340194926281,2.814645342538256e-06,2.931440296269851e-06,1.4396729857479546e-06,healthy,none,healthy,1000
0.08116166977428008,0.16456656786986232,0.3273153778921755,2.027639011463673,-0.9911549011226546,0.0020901336699366583,0.08116166965169691,1.1845850667256335,2.4019108936901925,35.15625,2,0.0005577014808508454,2.9480869030289925e-06,2.8351294560320393e-06,1.4283220043178556e-06,healthy,none,healthy,1000
0.08085970553150187,0.16756736861065105,0.3302642543953266,2.072322271138732,-0.9913650442231661,0.0006500361473441113,0.08085970522714947,1.1859234176239255,2.4576155102070203,35.15625,2,0.0005532992340545201,2.8810398538901872e-06,2.8514686967869526e-06,1.3715095831114798e-06,healthy,none,healthy,1000
0.08104222139377118,0.1630379606640088,0.32434530590873545,2.01176569274716,-0.9924408522496844,-0.003082271186737252,0.0810422203156609,1.1858316182760835,2.3856153670226714,35.15625,2,0.0005561258447701663,2.8380446974058376e-06,2.840212759827407e-06,1.3753686044077304e-06,healthy,none,healthy,1000
0.08098396617543267,0.17110064199439953,0.3350930185102836,2.112771824780109,-0.9901492828713847,-0.00010001496725529137,0.08098390158044036,1.185762974383096,2.5052466031440637,35.15625,2,0.0005549999540417205,2.8981975469720197e-06,2.795919932534152e-06,1.4301141988483259e-06,healthy,none,healthy,1000
0.08095368511678963,0.15975733435080913,0.3194508740447104,1.973441161082805,-0.9874394321565259,-0.004698445093120518,0.08095364253061389,1.1868352335553543,2.3421495013214604,35.15625,2,0.0005535150403543979,2.840034662632785e-06,2.867709845330351e-06,1.4834516897562052e-06,healthy,none,healthy,1000
0.08107611711639656,0.1731363433015784,0.3414538962654433,2.135478972840004,-0.989845552816008,-0.003341457269184843,0.08107611446043894,1.1859497454016006,2.532570744150074,35.15625,2,0.0005560030773246337,2.7756990571144484e-06,2.7137443037536648e-06,1.5126041166108656e-06,healthy,none,healthy,1000
0.08078236811112102,0.16734553515874362,0.3344084461297417,2.0715601568964868,-0.9847156846473535,0.003919390336169079,0.08078210461527933,1.1863367766426207,2.45756799915386,35.15625,2,0.0005519476573793217,2.9602697828923133e-06,2.858396006680933e-06,1.4547648809262084e-06,healthy,none,healthy,1000
0.08106204235654983,0.1694615077007515,0.33757821741340344,2.090516137693377,-0.9929092503915564,0.0029775047005066438,0.08106202231231532,1.1860137715437626,2.4793809289388222,35.15625,2,0.0005560828929305015,2.849704285200259e-06,2.7730078283573136e-06,1.4222884433431318e-06,healthy,none,healthy,1000
0.08100605339009535,0.1708865674174707,0.3382526132142424,2.1095530551839605,-0.9902824349471087,0.0020432965610262767,0.08100567506362391,1.1861687240341638,2.5022858557499306,35.15625,2,0.0005547942502821407,2.9188586088001403e-06,2.785486083797027e-06,1.4050159396254445e-06,healthy,none,healthy,1000
0.08093819095727023,0.1699174067117098,0.3370485689290532,2.099347720798633,-0.9895814075518352,-0.004505515052318352,0.08093809526605077,1.1857439845982694,2.4892889315170663,35.15625,2,0.0005539212267429307,2.719265193736427e-06,2.9552197643421524e-06,1.4746805793391518e-06,healthy,none,healthy,1000
0.08103257374702277,0.16488280141509354,0.328633853625113,2.034771867543594,-0.99328888267498,0.002377136793229572,0.0810324707702733,1.1853085934833347,2.4118325803775558,35.15625,2,0.0005563312825869748,2.794976382511781e-06,2.947759927615878e-06,1.4085437124312292e-06,healthy,none,healthy,1000
0.08091729609731522,0.1698798536603483,0.32946380311893814,2.099425732862381,-0.9986963096115402,0.0027850510791114875,0.08091729589444653,1.18401148769254,2.4857441852663893,35.15625,2,0.0005544272489410203,2.8203383811034872e-06,2.7961362484287206e-06,1.3631239290956616e-06,healthy,none,healthy,1000
0.08090522392120728,0.17269698684059834,0.3407429828639603,2.134559160342799,-0.9887501733030191,-0.002584719411215461,0.08090499375356729,1.1866054015374405,2.5328794295639887,35.15625,2,0.0005529350764459363,2.8534562779210327e-06,2.8540333166349307e-06,1.4004883170210126e-06,healthy,none,healthy,1000
0.0809456251066853,0.17090220487398033,0.3314288899369326,2.111321083118864,-0.9957601931682056,-0.00121261445862738,0.08094562445232747,1.185116277175283,2.5021609819475144,35.15625,2,0.0005554323270490499,2.8204014417732265e-06,2.8303388855472114e-06,1.4288720668122437e-06,healthy,none,healthy,1000
0.081051530620487,0.16381991972057797,0.32662705140016257,2.0211823079275693,-0.9868206971808409,0.002153723849448291,0.08105146184414497,1.185517745644861,2.396147493231569,35.15625,2,0.0005563020953792454,2.8501469378081308e-06,2.8357648438675435e-06,1.4104531066261363e-06,healthy,none,healthy,1000
0.0810296818962184,0.17134640323897776,0.3378727298979752,2.114612808901751,-0.9846570053076764,-0.004050803727742748,0.08102943941586063,1.187045303208207,2.510141202910737,35.15625,2,0.0005562191141801461,2.7649998778639788e-06,2.8676245033202707e-06,1.4443981742891104e-06,healthy,none,healthy,1000
0.08114879698361928,0.16285144179068436,0.32368177613827387,2.0068250897614366,-0.9880191770675673,0.0006084710397917177,0.08114878661862436,1.1865628186353603,2.3812240350154905,35.15625,2,0.0005575827667588924,2.806031148261152e-06,2.8204503425793816e-06,1.4305452344968753e-06,healthy,none,healthy,1000
0.08107197225534388,0.17250214664154379,0.34034314579009756,2.127765513070681,-0.9973532953122959,0.000582527967965415,0.08107186169053608,1.184216922528756,2.5197359277513818,35.15625,2,0.0005569321675650592,3.0098270943142384e-06,2.850652943700335e-06,1.4019005402250733e-06,healthy,none,healthy,1000
0.08094156684998542,0.17013215552280642,0.3314389988652958,2.101913295527427,-0.989369867324648,-0.0005546475506902189,0.08094147151158801,1.185925927140242,2.4927134737667656,35.15625,2,0.0005543367700442511,2.8186702330565663e-06,2.8838669412269374e-06,1.4305998316497717e-06,healthy,none,healthy,1000
0.08094903276348751,0.16530612330966357,0.3293917954404162,2.0421012786236252,-0.9933409551741823,-0.00198613352304711,0.0809490326315417,1.18518079263645,2.4202592120430557,35.15625,2,0.0005545531769602496,2.839469988364506e-06,2.894334028021594e-06,1.4133481207817489e-06,healthy,none,healthy,1000
0.0808215898469353,0.16896600228680905,0.3320830950646919,2.0906047827914156,-0.9979569582702581,-0.007937920076906222,0.0808215893568724,1.1846107790869003,2.4765529605053387,35.15625,2,0.0005526380113365132,2.885682053884826e-06,2.7443922053190035e-06,1.4835346732021662e-06,healthy,none,healthy,1000
0.08096476833898045,0.1664516815546674,0.3263473504176869,2.0558532429534457,-0.9919434810165786,-0.001140816680421302,0.08096458423909621,1.1849157127869214,2.436012810759486,35.15625,2,0.0005545613100697568,2.7882469063421547e-06,3.042312912813709e-06,1.420821079494327e-06,healthy,none,healthy,1000
0.0809821791159462,0.16579235721884494,0.32800069607471255,2.047269646590663,-0.9883108577302782,-0.0005452206068496951,0.08098217859407922,1.1855035643611904,2.427045463241706,35.15625,2,0.0005548644781119693,2.7722914103728907e-06,2.8728769224685066e-06,1.40796386485908e-06,healthy,none,healthy,1000
0.08092773528824494,0.16839968769790842,0.33648565170745703,2.0808649481924784,-0.9867869204219986,-0.002576107327336028,0.08092767431263821,1.1861281036610796,2.468172394974355,35.15625,2,0.000554086431426776,2.9693677679824756e-06,2.8834839644653543e-06,1.3760170419936606e-06,healthy,none,healthy,1000
0.0809030421179771,0.17105362314217926,0.33942839897389165,2.114303970087303,-0.9907300809017245,-0.0009642793838907989,0.08090269474925434,1.1844087768774585,2.504200179158257,35.15625,2,0.000553933210460919,2.852280596857498e-06,2.853300702727435e-06,1.3637364998670497e-06,healthy,none,healthy,1000
0.08106489399045397,0.16247596967294542,0.324752700345174,2.004270426753142,-0.9909387523574109,0.0022598720732777597,0.08106472258078604,1.1855824347943216,2.3762278125362446,35.15625,2,0.0005558508654926186,2.8419861271223753e-06,2.888710513592653e-06,1.362174802090615e-06,healthy,none,healthy,1000
0.08101555975417496,0.17019197733832156,0.33653845041522207,2.1007319810507274,-0.9921852767764956,-0.002472828918138783,0.08101545180991399,1.184952232189702,2.4892670501783543,35.15625,2,0.0005543270933575668,2.904731935350502e-06,2.993054908306607e-06,1.4392350014186458e-06,healthy,none,healthy,1000
0.08097328758462792,0.1735523427887246,0.3422307500687654,2.1433283489612447,-0.9824145996596947,-0.00738206118609718,0.0809731829559487,1.1861945155366664,2.5424043325320866,35.15625,2,0.0005548127190323186,2.935970776302805e-06,2.805208050816858e-06,1.4373826348514776e-06,healthy,none,healthy,1000
0.08098384524175763,0.17523206869463728,0.34337425085944934,2.1637904222937854,-0.9911305857089032,-0.003173601996455432,0.0809838404517536,1.1858936331013918,2.566025285163972,35.15625,2,0.0005550397216171111,2.89362255336475e-06,2.799912854366203e-06,1.4088333851374297e-06,healthy,none,healthy,1000
0.08089623728824041,0.16622390287465613,0.33128012198732043,2.054779164602993,-0.9880803102520264,-0.011153504570858416,0.0808962171303988,1.185952815352559,2.436871135188699,35.15625,2,0.0005537778691598993,2.660897238610493e-06,2.9332231041093216e-06,1.3686666802136469e-06,healthy,none,healthy,1000
0.0809031885744557,0.16718052940942016,0.3299679507222902,2.066426952450247,-0.988697572919631,0.003668481182466776,0.08090314333801887,1.1856788049138014,2.4501186394228776,35.15625,2,0.0005538140771657442,2.7011892079999944e-06,3.060955050928843e-06,1.4639592366506723e-06,healthy,none,healthy,1000
0.19388861746499172,0.621309698375678,1.0904549940034143,3.204467113639927,-0.530859368219494,0.10522714741989225,0.19318962495807318,1.214097339142591,3.890534996040174,35.15625,3,0.0009245879591481915,0.0020984186844950864,0.0001647970477178963,6.346697683757596e-06,inner_race,mild,faulty,485
0.1939016395528267,0.6225560090119525,1.0959376474457545,3.2106794478256226,-0.5316144374273017,0.10698379702635885,0.1932026242773691,1.2142234694912832,3.8984823385631846,35.15625,3,0.0009244212027706675,0.002097858472983039,0.00016568519926691536,6.278153414290741e-06,inner_race,mild,faulty,502
0.1938854062283825,0.6347167783575438,1.0992481953090483,3.273669693374936,-0.5280277241176123,0.10762916518069054,0.1931822625088893,1.2145592179203673,3.9760657025150707,35.15625,3,0.0009257034599661725,0.002097634692178033,0.00016421753714433514,6.201333176210832e-06,inner_race,mild,faulty,489
0.1940216192667656,0.6204088640983307,1.0958762433470255,3.197627493487279,-0.5302473868634703,0.10634795234458137,0.19331436508541683,1.214297072919362,3.882869705628079,35.15625,3,0.0009252677464832462,0.002100217812657354,0.00016577962428591472,6.321254900494197e-06,inner_race,mild,faulty,495
0.19402378112001564,0.6246357172236152,1.0942675101561077,3.219377097064404,-0.5331557413525019,0.10598987889255827,0.1933256968408593,1.2140432635220757,3.908463077428295,35.15625,3,0.0009238224762275134,0.002104184492449439,0.00016451657896174538,6.317297856019334e-06,inner_race,mild,faulty,498
0.19396545281150177,0.6271258589789299,1.102000912654651,3.2331832802637246,-0.5282198547254224,0.10758602303465939,0.1932619009814008,1.2144349967854795,3.9264909265739423,35.15625,3,0.0009235863631296031,0.00210120818477194,0.00016541675354991947,6.450475168955901e-06,inner_race,mild,faulty,517
0.19408151746365115,0.6281936895107576,1.0967372212597815,3.23675174081638,-0.5334093585103785,0.10677294197154918,0.19338925898490172,1.214086210211848,3.929695654404361,35.15625,3,0.0009278305876653791,0.002101624199208902,0.0001644762411455967,6.279592227276937e-06,inner_race,mild,faulty,481
0.19407307968877635,0.6116990314464895,1.0816544257230645,3.1519004718605768,-0.5316197858289491,0.10668840940777007,0.19337195871369248,1.2142032673428218,3.827047851272494,35.15625,3,0.0009258014799255065,0.0021017180698421254,0.00016606445340540917,6.323066791872303e-06,inner_race,mild,faulty,487
0.19394295406799422,0.612263001923123,1.0793377692547876,3.1569231523021477,-0.5296438044512408,0.10650518850576668,0.19324061252425437,1.214276716962822,3.8333782810813744,35.15625,3,0.0009252585561444184,0.0020980730057776737,0.00016540939249287025,6.207253818578153e-06,inner_race,mild,faulty,501
0.19391991531510921,0.6199658477864137,1.0869171983511865,3.1970200006482226,-0.5328564389502888,0.10747656239265083,0.19322596263540295,1.2143027031748808,3.8821500288912953,35.15625,3,0.0009252830881315179,0.0020983479858938574,0.00016460566624384784,6.188856153499874e-06,inner_race,mild,faulty,485
0.193933830215101,0.6193386804328009,1.087672932135104,3.193556687587017,-0.5343988684885028,0.10520972052468198,0.19324061591559205,1.214305758897228,3.8779542771016704,35.15625,3,0.0009257813337561116,0.002098685006696021,0.00016517131863087264,6.2386659113727375e-06,inner_race,mild,faulty,513
0.19398700195447144,0.6252713517147239,1.1050142804339567,3.2232641641705175,-0.5298907219111841,0.10514459781690627,0.19328306917334895,1.21436706861787,3.9142258544247808,35.15625,3,0.000926415589969634,0.002100797682062053,0.00016446103948744348,6.212404739133141e-06,inner_race,mild,faulty,503
0.19402242344885656,0.6268159538303131,1.097649247021449,3.2306366588372137,-0.5314648092357133,0.10689387872246192,0.1933218787134868,1.2138437700634797,3.921488181668247,35.15625,3,0.0009259812927237968,0.002102178890651857,0.0001645470788750191,6.395201788661049e-06,inner_race,mild,faulty,506
0.19401517738543397,0.6186856707424508,1.0900340047668875,3.1888519191122815,-0.5320528352007488,0.10650366513953026,0.19331126542185612,1.2144552891636713,3.8727180795256344,35.15625,3,0.0009257860572687555,0.002100296554610814,0.00016519468269386787,6.268914066587532e-06,inner_race,mild,faulty,497
0.193987779190834,0.6208208803797435,1.0915970117019362,3.200309230660431,-0.5363431403029755,0.10465981801166636,0.19327972447991523,1.214005890157392,3.885194256346835,35.15625,3,0.0009248671562022928,0.00210081919078588,0.00016438897209884645,6.218572855563397e-06,inner_race,mild,faulty,514
0.19398295637878316,0.6279037098467226,1.1038256859189808,3.2369014348901812,-0.5305970671699214,0.10785378873086829,0.19327272744146853,1.2143746579892976,3.9308110729398305,35.15625,3,0.0009244967881668168,0.002100080736845429,0.00016490816977699957,6.4409141909678246e-06,inner_race,mild,faulty,489
0.19400888454437468,0.6179370949818636,1.0863746192461265,3.185096890964939,-0.5322961057337494,0.10773316996279828,0.19330958296519574,1.2142963959359845,3.867651675405635,35.15625,3,0.0009267814670982432,0.002101187973667737,0.0001648335018706835,6.281492860401733e-06,inner_race,mild,faulty,508
0.19385465173700908,0.6277087437789544,1.1022093922495142,3.238038077262799,-0.5284600321819792,0.10790569577696274,0.1931611254666602,1.2142245589178502,3.9317053561236253,35.15625,3,0.0009248261625267736,0.002097279293850558,0.00016482047606843612,6.336391048314755e-06,inner_race,mild,faulty,507
0.19399246446322443,0.6314587399957555,1.1001027236961893,3.255068395275026,-0.53168905600814,0.10609871318243619,0.19330297110494635,1.2140517204070604,3.951821385326295,35.15625,3,0.0009240625987274743,0.0021016549999208693,0.0001650185592217516,6.213522584092222e-06,inner_race,mild,faulty,492
0.19384044202045148,0.6320683956336673,1.1003364830226556,3.26076637591953,-0.5287985911228996,0.10548124038981749,0.1931453811260324,1.214577089878851,3.9604521356391507,35.15625,3,0.000926603346783329,0.0020954295917659936,0.00016448656664862425,6.262597797871985e-06,inner_race,mild,faulty,502
0.19400931105801678,0.618862674797789,1.0871633821013815,3.189860689792994,-0.5301207397114984,0.10775431859922582,0.19330653748268548,1.214351145562671,3.8736109828354546,35.15625,3,0.0009255489174589643,0.0021004993602947186,0.00016510823191536145,6.356517178234439e-06,inner_race,mild,faulty,515
0.19388565010216638,0.6289759984244792,1.0929277615805735,3.2440564739734254,-0.5306783798071701,0.10705450205497552,0.19317694278388992,1.2143352344368274,3.939372078848827,35.15625,3,0.0009251385550979209,0.002097538118897187,0.00016441969879321103,6.327707174386216e-06,inner_race,mild,faulty,511
0.1938672545940234,0.6279977672706741,1.0974682460813399,3.2393184118987066,-0.5267036483275622,0.10690952356580591,0.19317294912301886,1.2148348555739974,3.935236915077156,35.15625,3,0.0009261594373662215,0.002095978897662757,0.00016491950911459152,6.327721496275233e-06,inner_race,mild,faulty,489
0.1940250011657937,0.6217328303020572,1.096192696509969,3.2043954468052736,-0.5306757212066135,0.10599587591467319,0.19333009116807948,1.2143446642939693,3.8912405131158736,35.15625,3,0.0009266112589439558,0.0021020840634454687,0.000164398562333805,6.224921948845145e-06,inner_race,mild,faulty,516
0.1938699469135667,0.6269033397232354,1.102224035645402,3.2336282631919664,-0.5304323791773906,0.1079904566128702,0.19316050727467243,1.2141967930435784,3.9262610670627622,35.15625,3,0.000926120938639461,0.002095551343834213,0.00016512686035303684,6.455925392027065e-06,inner_race,mild,faulty,488
0.19393142184385678,0.6304054593022409,1.1038501148527784,3.250661771612285,-0.5306224152892502,0.1075727472707661,0.1932390436377624,1.2140102711285683,3.9463367787023027,35.15625,3,0.0009260176561664509,0.002099918257641468,0.00016406177607259233,6.380262088758278e-06,inner_race,mild,faulty,508
0.19392671238617826,0.6227713706164724,1.087954001573181,3.2113748691635076,-0.5288038808685518,0.10771759858422277,0.19322482680054087,1.2146242716256928,3.90061386137478,35.15625,3,0.0009263275782552553,0.002098127209000592,0.0001648398999082247,6.308450422679941e-06,inner_race,mild,faulty,518
0.19386318590344026,0.6239170703844766,1.0955947333219438,3.2183370322575757,-0.530455343674308,0.10698184452043158,0.1931704029235392,1.2143128397182534,3.908067980811113,35.15625,3,0.0009249261944493551,0.002097949791529772,0.000164806327383816,6.275827449135189e-06,inner_race,mild,faulty,513
0.1940292168096324,0.6230747612100561,1.088002226391129,3.211241953428965,-0.5319123235695558,0.10768754727433472,0.1933357738921232,1.2146326111806627,3.9004791990263157,35.15625,3,0.0009261942242790879,0.0021023626297973965,0.00016542845478753165,6.1898110602793094e-06,inner_race,mild,faulty,486
0.19395595432889745,0.6226181869020602,1.0946956467256292,3.2101009172745796,-0.5302384089208081,0.1078681415392816,0.19326097416815657,1.21424266640677,3.8978414972263042,35.15625,3,0.0009254092128107054,0.002098942196288601,0.00016489078274780578,6.288439663366388e-06,inner_race,mild,faulty,486
0.19401368128824892,0.6268792595214493,1.1026388515159433,3.2311085247131914,-0.5282056559615675,0.10852159298737975,0.19331443972875986,1.2146685471189749,3.9247258972971064,35.15625,3,0.0009268863620545007,0.0020997645786626404,0.00016527596207105197,6.374089512367987e-06,inner_race,mild,faulty,508
0.1939187824480676,0.6211014653618089,1.0945774036400655,3.202894828035252,-0.5316708162131003,0.1078198260792484,0.19321997073628117,1.2144173884455147,3.889651172528217,35.15625,3,0.0009248793947383436,0.002098823818391332,0.00016461044531173596,6.249869525617699e-06,inner_race,mild,faulty,483
0.1939804495681721,0.6133679514153108,1.0825750806416237,3.162009124016129,-0.5330635046683825,0.10590108053681895,0.193280030740617,1.2143884590829446,3.8399073877201584,35.15625,3,0.0009248016486926754,0.0020999596616027424,0.00016572373161338177,6.1856878205496534e-06,inner_race,mild,faulty,499
0.19398362026803687,0.6154669572259631,1.0894139759104653,3.1727779715397704,-0.5347548797700248,0.10706046303720808,0.19328531310059063,1.2140935223342149,3.8520491830511254,35.15625,3,0.0009253033671991575,0.002099663866212674,0.00016502251562292423,6.239091011250714e-06,inner_race,mild,faulty,499
0.19406876558836303,0.6226760306873026,1.0916538925133268,3.2085329589206197,-0.5309597650501332,0.10598705668828126,0.19337426028799706,1.2144669934545946,3.896657376020299,35.15625,3,0.0009278234825277538,0.0021018479409503155,0.00016484714087853963,6.264654575466453e-06,inner_race,mild,faulty,510
0.1939494617862508,0.6193799444525595,1.0906591792391782,3.193512055914701,-0.532185076118715,0.10633713137736715,0.19324245049204308,1.2144662594442293,3.878412641036777,35.15625,3,0.0009249298431762779,0.0021004858412897254,0.00016420076516382453,6.2172837797869735e-06,inner_race,mild,faulty,500
0.19396333990670542,0.6255186908646416,1.0897994005879308,3.224932562851879,-0.5296170451889979,0.1070070638567141,0.19325294450073288,1.2146120824399165,3.917042055893818,35.15625,3,0.0009246736045297864,0.0020995485542993184,0.00016544545846263535,6.3723209180505296e-06,inner_race,mild,faulty,499
0.1939583221295608,0.6145390957837049,1.083829956641893,3.1684079808300436,-0.5312875620827735,0.10590851769143939,0.19326080868908968,1.2144406049376453,3.8478433049285012,35.15625,3,0.000924809644060249,0.0021003149369448657,0.0001646989347684664,6.263053535115837e-06,inner_race,mild,faulty,487
0.19405450309118824,0.6117264067793694,1.086733279989741,3.15234326972517,-0.5311248738428365,0.10741758446639085,0.19335408728719475,1.2140058135312295,3.826963055692401,35.15625,3,0.0009262571750478743,0.0021026357137304075,0.00016481713727686605,6.341503561755883e-06,inner_race,mild,faulty,484
0.1940656373634252,0.6231493487800592,1.0922941161022912,3.2110236373948693,-0.5334455589070282,0.10659317017979768,0.19336309534098875,1.213833000875082,3.8976464576598358,35.15625,3,0.0009255835016528657,0.002101989761873163,0.0001652214893559779,6.305599816040921e-06,inner_race,mild,faulty,501
0.19394127940836267,0.6126463272483031,1.082062850985071,3.158926913946542,-0.5349979735268571,0.10624636008867981,0.19324367341788998,1.214041866727446,3.8350695274632303,35.15625,3,0.0009236666456247654,0.002100169487554202,0.00016504136757117065,6.409391521065112e-06,inner_race,mild,faulty,489
0.1939729340312036,0.6233263264958978,1.0904777819918994,3.2134706298540907,-0.5342897240428797,0.10640380525837712,0.1932692603532635,1.214041249151848,3.901285897580836,35.15625,3,0.000925884016934004,0.0021002015622470552,0.00016417039464664685,6.371583091987971e-06,inner_race,mild,faulty,512
0.19395991592305614,0.6114327143075341,1.0841154310429115,3.1523663608417385,-0.532150967066233,0.10571879557493134,0.19326035213127474,1.2141418263383343,3.827419850639917,35.15625,3,0.0009259406890775961,0.0020995901477141353,0.00016477653898805183,6.115893741606695e-06,inner_race,mild,faulty,512
0.19405133946745365,0.6231650772458875,1.0959064210289584,3.2113412819312437,-0.5293205568956516,0.10806616901094253,0.19334281552310414,1.2143674735914796,3.8997483993788675,35.15625,3,0.000926279391719553,0.0021013680414643967,0.00016506583933678635,6.261376236439823e-06,inner_race,mild,faulty,504
0.19402969978800222,0.6115032064034935,1.0822262622269168,3.151595900378266,-0.5291973697621088,0.10593207713169873,0.1933316683652621,1.2144166996601344,3.8273506919997837,35.15625,3,0.000926408661372589,0.0021011087159327627,0.0001657044703038324,6.2361754454734265e-06,inner_race,mild,faulty,514
0.1939760777323103,0.6251807193711415,1.0930908392594596,3.2229784552809635,-0.532158653162591,0.1089120307337183,0.19327729152871562,1.214549891902243,3.9144681344647525,35.15625,3,0.0009264878657479458,0.002100474853400403,0.00016426981826605022,6.404059887255685e-06,inner_race,mild,faulty,513
0.19402884560555084,0.6144770600438273,1.0897211588189857,3.1669366383440885,-0.5298854537237769,0.10701694834783844,0.19331899775359335,1.2144089491331695,3.8459561949427767,35.15625,3,0.0009258244854184972,0.002100569706854352,0.00016482694006148755,6.246280879785022e-06,inner_race,mild,faulty,480
0.19393230548949633,0.6279383039207601,1.0946334660488555,3.2379252251748754,-0.5324350293596969,0.10583574333140772,0.1932250218820851,1.2140422787709189,3.930978118861146,35.15625,3,0.0009274446463350435,0.0020969350678843464,0.00016385007808512056,6.250420109320968e-06,inner_race,mild,faulty,481
0.19397873834010604,0.6210633286350705,1.0903822983739715,3.2017082591090484,-0.5310599129569371,0.10747338641461929,0.19327757979935695,1.2142775793966907,3.8877625548053274,35.15625,3,0.0009245361842146717,0.002102005494580261,0.0001642846829670454,6.285289844468498e-06,inner_race,mild,faulty,513
0.1940525356785305,0.6246987168136254,1.1007551142721226,3.219224704430083,-0.5319945752269741,0.10663948940289994,0.19335156214775961,1.2143663596848575,3.909318185326321,35.15625,3,0.0009247882722676962,0.0021011930244889373,0.00016629254200028484,6.4337594024114454e-06,inner_race,mild,faulty,501
0.1940112871987658,0.6201562902645724,1.0954499693654478,3.196495931853791,-0.5298387643746887,0.10667757139811505,0.1933130660697044,1.2144188464931491,3.8818849023819246,35.15625,3,0.0009278806384030711,0.0020991879333869218,0.00016438968287044473,6.192817436138535e-06,inner_race,mild,faulty,503
0.1939264779176625,0.6179180730081132,1.0903484547737836,3.1863522693918545,-0.5305331934407351,0.10617861609457259,0.19322492959943882,1.2143463979831253,3.8693354010413548,35.15625,3,0.0009255325734909266,0.0020976162284318525,0.00016581551732580398,6.097543591612996e-06,inner_race,mild,faulty,492
0.19399214482849456,0.6217580204885774,1.0967924715194242,3.2050680249876304,-0.529479612824133,0.10738299146900973,0.1932899848848628,1.2146037548662025,3.8928876577515794,35.15625,3,0.0009247820154821041,0.0021011928410728316,0.00016530268708349192,6.282032724226173e-06,inner_race,mild,faulty,495
